DAY TN TX
19261201 0 1.9
19261202 -2.2 1.7
19261203 -0.2 6.3
19261204 1.4 5.9
19261205 -0.5 5.7
19261206 -2.5 3.6
19261207 -4.7 4.5
19261208 1.1 5.2
19261209 1.3 5.6
19261210 4.9 6.4
19261211 4.4 5.3
19261212 2.3 4.5
19261213 0.1 2.6
19261214 2.9 6.4
19261215 -1.2 3.9
19261216 -1.3 3.9
19261217 2.2 6.6
19261218 2.1 5.9
19261219 3 5.7
19261220 2.2 5.9
19261221 -0.3 3.3
19261222 -0.6 1.4
19261223 -4 -0.5
19261224 -3.7 -0.7
19261225 -5.6 -0.1
19261226 -5.3 -0.2
19261227 -5 -2.8
19261228 -5.4 2.7
19261229 3.1 6.5
19261230 1.6 4.4
19261231 4 5.8
19270101 3.1 5.7
19270102 4.7 5.6
19270103 0.8 4.6
19270104 0.1 4.2
19270105 -0.3 3.6
19270106 3.4 7.3
19270107 0.3 6.6
19270108 1.7 3.9
19270109 3.3 8.6
19270110 7 8.9
19270111 5.7 6.7
19270112 5.4 8.5
19270113 1 7.1
19270114 1.3 5.5
19270115 3.6 6.7
19270116 1.1 5
19270117 0.9 3.9
19270118 -0.9 3.6
19270119 -1.5 2.1
19270120 -1.4 5.2
19270121 -2.3 2
19270122 -2.6 3.5
19270123 0.3 3.1
19270124 3.1 6.6
19270125 2.2 8.8
19270126 2.3 8.3
19270127 2 9.3
19270128 1.9 6.9
19270129 3.6 6.3
19270130 1.9 5.5
19270131 1.2 5.1
19270201 0.9 5.6
19270202 -2.5 5.6
19270203 -2.9 4.8
19270204 -0.3 3.8
19270205 1.5 6.3
19270206 2.3 5.4
19270207 -1.2 2.8
19270208 -2.5 1.9
19270209 -4.5 1.9
19270210 -4.5 6.6
19270211 -2 7.5
19270212 -1.2 7.7
19270213 -1.8 9.9
19270214 0.7 7.6
19270215 -0.3 4.4
19270216 -1.2 4.8
19270217 2.7 6
19270218 -1 5.3
19270219 -4.3 1.6
19270220 -3.6 1.1
19270221 1.3 6.6
19270222 4.3 10.2
19270223 4.2 8.2
19270224 3.6 6.5
19270225 4.6 11.8
19270226 6.1 11.4
19270227 6.2 10.6
19270228 6.1 13.8
19270301 6.8 10.3
19270302 6.4 11.1
19270303 4.9 10.1
19270304 5.4 11.8
19270305 5.2 10.3
19270306 4.5 9
19270307 3 8.9
19270308 4.9 10.8
19270309 3 9.1
19270310 1.1 9.4
19270311 0.6 9.1
19270312 0 7.2
19270313 1 8.8
19270314 1.3 3.5
19270315 -2 8.9
19270316 0.7 11.6
19270317 2.9 15.4
19270318 5.8 12.6
19270319 5.1 11.4
19270320 5.5 14.7
19270321 6.4 19.4
19270322 7.6 12.7
19270323 7.7 15.7
19270324 4.8 12.8
19270325 4.2 10
19270326 5 11.6
19270327 3.9 12.6
19270328 3.3 13.5
19270329 2.4 12.7
19270330 4.4 11.4
19270331 5.1 12
19270401 4.4 9.9
19270402 0.4 11.5
19270403 3.6 9.8
19270404 1.4 9.4
19270405 7.5 14
19270406 6.7 11.2
19270407 5.2 13
19270408 3.4 10.5
19270409 4.6 12.7
19270410 2.4 13.4
19270411 1.9 11.6
19270412 2.7 9.7
19270413 4.5 13.5
19270414 6.7 9.4
19270415 3.3 11
19270416 1.9 12.3
19270417 3.5 12.5
19270418 4.1 16.9
19270419 6.1 18.6
19270420 5.1 14.4
19270421 6.1 18.6
19270422 8.5 17.2
19270423 6.1 13
19270424 4.4 11.3
19270425 5.2 10.4
19270426 1 10
19270427 -0.3 12
19270428 1.7 13.7
19270429 7.4 15.1
19270430 3.4 10.9
19270501 0.5 12.9
19270502 3.1 18.7
19270503 8.1 21.2
19270504 11 24.2
19270505 11.3 23.5
19270506 13.3 24.1
19270507 11 24.2
19270508 10.4 23.4
19270509 10.6 21.9
19270510 5.7 13.2
19270511 2.4 12.1
19270512 -1.4 14.1
19270513 0.6 11.1
19270514 1.2 12.1
19270515 6.5 15.1
19270516 9.4 19.3
19270517 5.2 18.4
19270518 1.7 17
19270519 6 19.4
19270520 6 17.3
19270521 8.4 17.1
19270522 6.8 12.7
19270523 5.5 14.4
19270524 8.9 16
19270525 6.4 17
19270526 4.5 14.5
19270527 1.4 12
19270528 2.5 14
19270529 1.3 16.8
19270530 10 21.7
19270531 13.3 23.4
19270601 11.7 20
19270602 10 19.8
19270603 6.9 19.9
19270604 6.2 17.2
19270605 5.9 16.9
19270606 6.6 14
19270607 8.7 15.7
19270608 7.7 15.4
19270609 7.2 17.6
19270610 8.8 18.9
